,station_id,lat,lng,Unnamed: 0,name,station_location,CAR WASH,AIR & WATER,CAR VACUUM,24/7 OPENING HOURS,TOILET,CONVENIENCE STORE,ATM,PARKING FACILITIES,DISABLED TOILET/BABY CHANGE,ALCOHOL,WI-FI,HGV/PSV FUELING,FUELSERVICE,PAYPHONE,RESTAURANT,ELECTRIC CAR CHARGING,REPAIR GARAGE,SHOWER FACILITIES
308,1291,51.5163792,-0.4068654,308,SAINSBURYS HAYES,"COLDHARBOUR LANE, UB3 3EX",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
309,1253,51.488332,-0.3714519,309,SHELL HOUNSLOW (HESTON SERVICE STATION),"HESTON ROAD, TW5 0RG",,,,,,,,,,,,,,,,,,
310,1250,51.47590289999999,-0.3959903,310,BP BATH ROAD (CRANFORD SF CONNECT),"BATH ROAD, TW5 9BA",True,True,True,True,True,True,True,True,,,,True,,True,,True,,
311,1880,51.52347959999999,-0.3862648,311,TESCO YEADING EXTRA,"GLENCOE ROAD, UB4 9SQ",True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,,
312,1247,51.47504319999999,-0.3923932,312,TEXACO HOUNSLOW (HOUNSLOW SERVICE STATION),"GREAT WEST ROAD, TW5 9AN",True,True,True,True,True,True,True,True,,,,True,True,True,,,,
313,1266,51.510254,-0.358938,313,ESSO SOUTHALL (MFG SOUTHALL),"UXBRIDGE ROAD, UB1 3DD",True,True,True,True,True,,True,,,,,,True,,,,,
314,1305,51.4961177,-0.4464341,314,ESSO SHEPISTON LANE (HEATHROW NORTH SERVICE STATION),"SHEPISTON LANE, UB3 1LL",True,True,True,True,,True,,,,,,,,,True,,,
315,1244,51.47902,-0.36188,315,BP GREAT WEST ROAD (RAVENSCROFT SF CONNECT),"GREAT WEST ROAD, TW5 0BT",,,,,,,,,,,,,,,,,,
316,1263,51.5214108,-0.3546678,316,BP GREENFORD ROAD (GREENFORD PARK SERVICE STATION),"GREENFORD ROAD, UB6 9BA",True,True,,True,,,,,,,,,,,,,,
317,1260,51.4814755,-0.4512133,317,ESSO WEST DRAYTON (RSS HARLINGTON),"BATH ROAD, UB3 5AY",,,,,,,,,,,,,,,,,,
318,1275,51.5362065,-0.3919286,318,SHELL NORTHOLT (SHELL BUDGENS YEADING),"YEADING LANE, UB5 6LN",,,,True,,,,,,,,,,,,,,
319,1267,51.5324698,-0.3713116,319,ESSO GREENFORD (MEAD SERVICE STATION),"RUISLIP ROAD, UB6 9RP",,,,,,,,,,,,,,,,,,
320,4673,51.52046379999999,-0.4555485,320,GULF UXBRIDGE (COLHAM GREEN SELF SERVE),"COLHAM GREEN ROAD, UB8 3JY",,,,,,,,,,,,,,,,,,
321,698,51.5042413,-0.3335213,321,ESSO BOSTON ROAD (MFG STUDLEY GRANGE),"BOSTON ROAD, W7 3QJ",,,,,,,,,,,,,,,,,,
322,703,51.5092617,-0.3343784,322,SHELL CHURCH ROAD (HANWELL SERVICE STATION),"CHURCH ROAD, W7 1DR",,,,,,,,,,,,,,,,,,
323,1293,51.5303804,-0.4487837,323,CO-OP LEES CORNER,"UXBRIDGE ROAD, UB10 0NZ",True,True,,,,True,True,,,True,,,,,,,,
324,1294,51.5257916,-0.4560701999999999,324,MURCO HILLINGDON (MORGANS GARAGE),"PIELD HEATH ROAD, UB8 3NG",,,,,,,,,,,,,,,,,,
325,11533,51.5063426,-0.4699522,325,GULF WEST DRAYTON (WEST DRAYTON SERVICE STATION),"STATION ROAD, UB7 7ND",True,,,,,True,,,,,True,,True,,,,,
326,1258,51.492413,-0.469795,326,SHELL HOLLOWAY LANE (SHELL WEST DRAYTON),"HOLLOWAY LANE, UB7 0AE",True,True,True,True,True,True,True,True,True,True,,,,,,True,,
327,1277,51.5432093,-0.3796879,327,ASDA NORTHOLT WESTERN AVENUE PFS,"TARGET ROUNDABOUT, UB5 5AW",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
328,1278,51.5329225,-0.4521579,328,BP HILLINGDON (HILLINGDON SF CONNECT),"LONG LANE, UB10 0LQ",True,True,True,True,,True,True,True,,True,,,True,,,,,
329,1252,51.484595,-0.330184,329,TESCO OSTERLEY EXTRA,"SYON LANE, TW7 5NZ",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
330,1251,51.48343819999999,-0.3280531,330,SHELL BRENTFORD (SHELL GILLETTE CORNER),"GREAT WEST ROAD, TW7 5NG",,True,,True,,True,,,,,,,,,,,,
331,1262,51.5351247,-0.346529,331,SHELL GREENFORD (SHELL ROUNDABOUT),"GREENFORD ROAD, UB6 8QQ",,,,,,,,,,,,,,,,,,
332,1276,51.54599,-0.37136,332,BP MANDEVILLE ROAD (MANDEVILLE SERVICE STATION),"MANDEVILLE ROAD, UB5 5BH",True,True,,True,True,,True,,,,,True,True,,,,,
333,1297,51.5017301,-0.4793957,333,JET WEST DRAYTON (MFG MILL ROAD),"MILL ROAD, UB7 7EQ",True,True,,,,True,True,,,,,,,,,,,
334,1332,51.5361615,-0.3448153,334,BP WESTERN AVENUE (GREENFORD ROUNDABOUT FILLING STATION),"WESTERN AVENUE, UB6 8EU",,,,,,,,,,,,,,,,,,
335,1299,51.516444,-0.4766,335,SHELL HIGH STREET (SHELL YIEWSLEY),"HIGH STREET, UB7 7QP",True,True,True,True,True,True,True,,,True,,,True,,,,,
336,12324,51.481913,-0.480252,336,SHELL COLNBROOK BYPASS (SHELL HEATHROW),"COLNBROOK BYPASS, UB7 0HB",True,True,True,True,True,True,True,,,True,,,,,,,,
337,632,51.5551213,-0.4053595,337,SHELL RUISLIP (SHELL NORTHOLT),"WEST END ROAD, HA4 6QQ",True,True,True,,,True,True,,,True,,,,,,,,
338,18334,51.55604,-0.3929484,338,SAINSBURYS SOUTH RUISLIP,"LONG DRIVE, HA4 0HQ",True,True,,,True,True,True,True,,True,,,True,,,,True,
339,1879,51.533213,-0.325392,339,BP WESTERN AVENUE (PERIVALE SF CONNECT),"WESTERN AVENUE, UB6 8TF",True,True,,True,,True,True,True,,,,,,,,,,
340,1300,51.5258933,-0.4824136999999999,340,ESSO HIGH ROAD (COWLEY EXPRESS),"HIGH ROAD, UB8 2HS",,True,,,,True,True,True,,,,,,,,,,
341,700,51.50216649999999,-0.3065013,341,ESSO SOUTH EALING ROAD (TRIANGLE SERVICE STATION),"SOUTH EALING ROAD, W5 4QT",,,,,True,,,,,,True,True,,,,,True,
342,26263,51.559069,-0.400181,342,ASDA SOUTH RUISLIP AUTOMAT,"OLD DAIRY LANE, HA4 0EF",True,True,True,True,True,True,True,True,True,True,True,,,,True,True,True,
343,76,51.5011163,-0.2859169,343,BP GUNNERSBURY AVENUE (GUNNERSBURY PARK SF CONNECT),"GUNNERSBURY AVENUE, W5 4LR",,,,,,,,,,,,,,,,,,
344,77,51.4915114,-0.3044173,344,ESSO GREAT WEST ROAD (RSS THE DOME),"GREAT WEST ROAD, TW8 9AD",True,True,True,,,True,True,,,,,,,,,,,
345,79,51.4878984,-0.2925745,345,JET BRENTFORD (BRENTFORD SERVICE STATION),"HIGH STREET, TW8 0DU",True,True,,True,,True,,,,,,,,,True,,,
346,89,51.4915691,-0.2833596,346,ESSO GREAT WEST ROAD (RSS CHISWICK FLYOVER),"GREAT WEST ROAD, W4 5QJ",,True,,True,True,True,True,True,,,,,,,True,,,
347,17619,51.508365,-0.281438,347,ESSO UXBRIDGE ROAD (ACTON EXPRESS),"UXBRIDGE ROAD, W3 9RH",,,,,,,,,,,,,,,,,,
348,66,51.5165556,-0.2910575,348,SHELL HANGER LANE (SHELL WAITROSE EALING),"HANGER LANE, W5 3HJ",,,,,,,,,,,,,,,,,,
349,97,51.49626199999999,-0.263516,349,BP SOUTH PARADE (MFG CHISWICK),"SOUTH PARADE, W4 5LG",True,True,True,True,,True,True,True,,,,,,,,True,,
350,68,51.51491,-0.26851,350,BP HORN LANE (HORN LANE FILLING STATION),"HORN LANE, W3 6PH",,,,,,,,,,,,,,,,,,
351,73,51.506242,-0.260112,351,SHELL THE VALE (MFG ACTON PARK),"THE VALE, W3 7QS",True,True,True,True,,True,True,,,,,,,,,,,
352,1721,51.52632639999999,-0.2804748,352,SHELL WESTERN AVENUE (SHELL PARK ROYAL),"WESTERN AVENUE, W3 0PA",,True,True,True,True,True,True,,,,,,,,,,,
353,1722,51.52693379999999,-0.2780782,353,BP WESTERN AVENUE (WESTERN AVENUE SF CONNECT),"WESTERN AVENUE, W3 0TE",True,True,True,True,True,True,True,True,True,True,,,,,,,,
354,72,51.5068687,-0.2492259,354,SHELL THE VALE (MFG ACTON VALE),"THE VALE, W3 7RS",True,True,,,,True,True,,,,,,,,,,,
355,1877,51.5278892,-0.2683262,355,ASDA PARK ROYAL AUTOMAT,"PARK ROYAL ROAD, NW10 7LW",,True,,True,,,,True,,,,,,,,,,
356,96,51.4958547,-0.2447167,356,SHELL GOLDHAWK ROAD (SHELL HAMMERSMITH),"GOLDHAWK ROAD, W6 0XF",True,,,,,,,,,,,,,,,,,
357,1333,51.53519370000001,-0.2973163,357,ESSO EALING ROAD (ALPERTON SERVICE STATION),"EALING ROAD, HA0 1JQ",True,True,True,,,True,True,,,,,,,,,,,
358,1336,51.5338447,-0.3187539,358,TESCO HOOVER BUILDING,"WESTERN AVENUE, UB6 8DW",True,True,,True,,True,True,,True,,True,,True,,,,True,
359,1334,51.5382411,-0.2999421,359,SAINSBURYS ALPERTON,"EALING ROAD, HA0 1PF",,True,,True,True,True,,True,True,True,True,True,True,,,,,
360,87,51.49155409999999,-0.2385821,360,BP GREAT WEST ROAD (MFG CROMWELL ROAD NORTH),"GREAT WEST ROAD, W6 9TQ",,,,,,,,,,,,,,,,,,
361,86,51.49155409999999,-0.2385821,361,BP GREAT WEST ROAD (CROMWELL ROAD SF SOUTH CONNECT),"GREAT WEST ROAD, W6 9TQ",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
362,1878,51.5383479,-0.277335,362,ESSO ABBEY ROAD (PARK ROYAL SERVICE STATION),"ABBEY ROAD, NW10 7TS",,,,,,,,,,,,,,,,,,
363,85,51.48473019999999,-0.2345005,363,ESSO CASTELNAU (BARNES EXPRESS),"CASTELNAU, SW13 9EW",,True,,True,,True,True,True,,True,,,,,,,,
364,1707,51.5207347,-0.228727,364,TEXACO SCRUBS LANE (SCRUBS LANE SERVICE STATION),"SCRUBS LANE, W10 6AH",,True,,True,,True,,,,,,,,,,,,
365,1893,51.50346,-0.2214,365,BP SHEPHERDS BUSH GREEN (BUSH CENTRE SF CONNECT),"SHEPHERDS BUSH GREEN, W12 8PS",,,,,,,,,,,,,,,,,,
366,1703,51.53220049999999,-0.2386136,366,TEXACO HARROW ROAD (COLLEGE PARK SERVICE STATION),"HARROW ROAD, NW10 5ND",,,,,,,,,,,,,,,,,,
367,1698,51.5459123,-0.2516676,367,UNBRANDED CHURCH ROAD (CRAVEN PARK SERVICE STATION),"CHURCH ROAD, NW10 8SR",,,,True,,,,,,,,,,,,,,
368,1710,51.4905531,-0.2178171,368,BP HAMERSMITH FLYOVER (FLYOVER SF CONNECT),"HAMERSMITH FLYOVER, W6 8BJ",True,True,True,True,True,True,True,True,True,True,,,,,True,True,,
369,1712,51.4837697,-0.2198371,369,SHELL FULHAM PALACE ROAD (SHELL FULHAM CROSS),"FULHAM PALACE ROAD, W6 9NT",,True,,,True,True,True,,,,,,,,,,,
370,306,51.5006114,-0.2112697,370,UNBRANDED HOLLAND ROAD (HOLLAND ROAD SERVICE STATION),"HOLLAND ROAD, W14 8BA",,,,,,,,,,,,,,,,,,
371,1530,51.5106829,-0.1840065,371,SHELL BAYSWATER ROAD (SHELL WAITROSE BAYSWATER),"BAYSWATER ROAD, W2 3HT",,True,,True,,True,,,,,,,,,,,,
372,307,51.4917558,-0.1793723,372,SHELL OLD BROMPTON ROAD (SHELL OLD BROMPTON),"OLD BROMPTON ROAD, SW7 3RA",,,,,,,,,,,,,,,,,,
373,1717,51.5165192,-0.2129284,373,MURCO ST MARKS ROAD (ANDREWS GARAGE),"ST MARKS ROAD, W11 1RE",,,,,,,,,,,,,,,,,,
374,310,51.4826357,-0.1859549,374,ESSO FULHAM ROAD (CHELSEA EXPRESS),"FULHAM ROAD, SW10 9UZ",,,,,,,,,,,,,,,,,,
375,1720,51.5203292,-0.1914117,375,SHELL HARROW ROAD (SHELL WESTBOURNE),"HARROW ROAD, W2 5EH",,,,,,True,,,,,,,,True,,True,,
376,301,51.4924347,-0.1665997,376,GULF SLOANE AVENUE (CHELSEA CLOISTERS SERVICE STATION),"SLOANE AVENUE, SW3 3DL",,,,,,,,,,,,,,,,,,
377,309,51.4803122,-0.1822919,377,SHELL ASHBURNHAM ROAD (SHELL CHELSEA),"ASHBURNHAM ROAD, SW10 0NY",,,,,True,,,,,,,,,,,,,
378,298,51.478001,-0.189224,378,ESSO KINGS ROAD (FULHAM EXPRESS),"KINGS ROAD, SW6 2EJ",,,,,,,True,,,,,,,,,,,
379,1718,51.5261769,-0.2177619,379,SAINSBURYS LADBROKE GROVE,"CANAL WAY, W10 5AA",,True,,,,True,,True,,,,,,,,,,
380,1527,51.522803,-0.17452,380,ESSO EDGWARE ROAD (MFG THE VALE),"EDGWARE ROAD, W2 1BT",,,True,,,,,,,,,,,,,,,
381,1891,51.4725109,-0.2090047,381,SHELL FULHAM ROAD (SHELL EV FULHAM),"FULHAM ROAD, SW6 5HY",,,,,,,,,,,,,,,,,,
382,1164,51.5088654,-0.154283,382,ESSO PARK LANE (MFG PARK LANE),"PARK LANE, W1K 7HB",,,,,,True,,,,,,,,,,,,
383,1529,51.5282316,-0.1821746,383,ESSO SUTHERLAND AVENUE (MAIDA VALE EXPRESS),"SUTHERLAND AVENUE, W9 1UP",,True,,True,,True,True,True,,,,,,,,,,
384,1160,51.49254999999999,-0.150649,384,SHELL EBURY STREET (SHELL VICTORIA),"EBURY STREET, SW1W 9QJ",,True,,,True,,,,,,,,True,,,,,
385,1523,51.522398,-0.1592091,385,SHELL MARYLEBONE ROAD (MFG SPAR DORSET HOUSE),"MARYLEBONE ROAD, NW1 5AR",,,,True,,True,,,,,,,,,,,,
386,1371,51.4673814,-0.2206653,386,SAINSBURYS LOWER RICHMOND ROAD,"LOWER RICHMOND ROAD, SW15 1EU",,True,,True,True,True,True,True,,,,,True,,,,,
387,490,51.53229169999999,-0.1721082,387,BP WELLINGTON ROAD (MFG LORDS),"WELLINGTON ROAD, NW8 9SQ",True,True,,,,True,,,,,,,,,True,,,
388,290,51.464293,-0.182405,388,SHELL YORK ROAD (SHELL SAVOY),"YORK ROAD, SW18 1TP",True,True,True,True,,True,True,,,,,,,,,,,
389,1147,51.4784525,-0.1483283,389,SHELL QUEENSTOWN ROAD (SHELL WAITROSE BATTERSEA),"QUEENSTOWN ROAD, SW8 4LT",,,,,,,,,,,,,,,,,,
390,296,51.4619629,-0.1885525,390,BP SWANDON WAY (WANDSWORTH SF CONNECT),"SWANDON WAY, SW18 1EW",,True,True,,True,True,True,,,,,,,,,,,
391,12516,51.4925451,-0.1371082,391,BP VAUXHALL BRIDGE ROAD (MFG VAUXHALL BRIDGE),"VAUXHALL BRIDGE ROAD, SW1V 2RE",True,,,True,True,,,,,,,,True,,,,,
392,1158,51.48525369999999,-0.1363485,392,SHELL GROSVENOR ROAD (RSS EMBANKMENT),"GROSVENOR ROAD, SW1V 3JY",,,,,,,,,,,,,,,,,,
393,1693,51.54650170000001,-0.2039567,393,SHELL KILBURN HIGH ROAD (SHELL KILBURN),"KILBURN HIGH ROAD, NW6 7QE",True,True,True,True,True,,True,,True,True,,,,,,True,,
394,1150,51.4614673,-0.1573931,394,BP CLAPHAM COMMON NORTH SIDE (MFG CLAPHAM COMMON),"CLAPHAM COMMON NORTH SIDE, SW4 9SH",,,,True,,True,,,,,,,,,,,,
395,1146,51.4689248,-0.1428406,395,TEXACO WANDSWORTH ROAD (CO-OP CLAPHAM),"WANDSWORTH ROAD, SW8 3LT",,,,,,,,,,,,,,,,,,
396,494,51.54571749999999,-0.1776905,396,BP FINCHLEY ROAD (HAMPSTEAD SERVICE STATION),"FINCHLEY ROAD, NW3 5EY",,,,,,,,,,,,,,,,,,
397,1692,51.5471263,-0.2223913,397,SHELL WILLESDEN LANE (SHELL WILLESDEN),"WILLESDEN LANE, NW2 5HS",,,,,,,,,,,,,,,,,,
398,8020,51.4891228,-0.122769,398,TEXACO ALBERT EMBANKMENT (EMBANKMENT SERVICE STATION),"ALBERT EMBANKMENT, SE1 7TL",True,True,True,,,True,,,,True,,,,,,,,
399,714,51.542959,-0.1495846,399,MORRISONS CAMDEN,"CHALK FARM ROAD, NW1 8AA",,True,True,True,,,,,,,,,,,,,,
400,1135,51.5033785,-0.0955189999999999,400,SHELL SOUTHWARK BRIDGE ROAD (SHELL SOUTHWARK BRIDGE),"SOUTHWARK BRIDGE ROAD, SE1 0AX",True,True,,True,True,True,,,,,,,,,,,,
401,1139,51.49439779999999,-0.0907538,401,ESSO NEW KENT ROAD (MFG NEWINGTON SPAR),"NEW KENT ROAD, SE1 4AG",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
402,1140,51.490827,-0.111332,402,TEXACO KENNINGTON ROAD (KENNINGTON SERVICE STATION),"KENNINGTON ROAD, SE11 6PR",,True,,True,,,,,,True,,,,True,True,,,
403,1141,51.4869995,-0.1158962,403,APPLEGREEN KENNINGTON LANE (APPLEGREEN KENNINGTON),"KENNINGTON LANE, SE11 5RD",,,,True,,True,True,,,,,,,,,,,
404,25,51.4899806,-0.0760938,404,TESCO SOUTHWARK,"DUNTON ROAD, SE1 5HG",True,True,True,,True,,,,,,,,,True,True,,,
405,41,51.4810917,-0.094691,405,APPLEGREEN CAMBERWELL ROAD (APPLEGREEN CAMBERWELL),"CAMBERWELL ROAD, SE5 0EG",,True,,True,True,True,True,True,True,,,,True,,True,,,
406,1521,51.5094444,-0.0636111,406,TEXACO THE HIGHWAY (ST KATHERINES SERVICE STATION),"THE HIGHWAY, E1W 2BN",,True,,,,True,True,True,,,,,True,,,,,
407,26,51.4844027,-0.0697671,407,ASDA OLD KENT ROAD AUTOMAT,"OLD KENT ROAD, SE1 5AG",True,True,True,,True,True,True,True,,True,True,,True,,,True,True,
408,1465,51.5091556,-0.0609612,408,BP THE HIGHWAY (TOWER CONNECT),"THE HIGHWAY, E1W 2BU",,True,True,,True,True,True,True,True,,,,True,,True,,,
409,1131,51.4925745,-0.0597625,409,SHELL SOUTHWARK PARK ROAD (SHELL SOUTHWARK PARK),"SOUTHWARK PARK ROAD, SE16 2JN",True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
410,12529,51.52531630000001,-0.0889751999999999,410,SHELL OLD STREET (SHELL OLD STREET),"OLD STREET, EC1V 9BP",,,,,,,,,True,,,,,,,,,
411,1489,51.5180181,-0.0653692999999999,411,SHELL WHITECHAPEL ROAD (SHELL WHITECHAPEL),"WHITECHAPEL ROAD, E1 1DT",,True,,,,True,True,True,,,,,True,,,True,,
412,1871,51.5293198,-0.0947239,412,TEXACO CITY ROAD (CITY ROAD SERVICE STATION),"CITY ROAD, EC1V 1JQ",,,,True,,True,True,,,,,,,,,,,
413,1043,51.494544,-0.0460386,413,TESCO SURREY QUAYS EXTRA,"REDRIFF ROAD, SE16 7LL",True,True,,True,,True,True,,,True,,,,,,,,
414,1460,51.52225920000001,-0.0640418,414,ASDA BETHNAL GREEN VALLANCE ROAD PFS,"VALLANCE ROAD, E1 5BW",True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True
415,29,51.48066619999999,-0.0591697999999999,415,BP OLD KENT ROAD (MFG HOPFIELDS),"OLD KENT ROAD, SE15 1NZ",,,,True,,,,,,,,,,,,,,
416,57,51.4685707,-0.1128716,416,ESSO BRIXTON ROAD (STOCKWELL EXPRESS),"BRIXTON ROAD, SW9 7AA",True,,,,,,,,,,,,,,,,,
417,17622,51.472642,-0.066969,417,MORRISONS PECKHAM,"HANOVER PARK, SE15 5HS",True,True,,,,True,,,,True,,,,,,,,
418,64,51.4641615,-0.1013717,418,JET HINTON ROAD (HERNE HILL SERVICE STATION),"HINTON ROAD, SE24 0HJ",,,,,,,,,,,,,,,,,,
419,31,51.4780884,-0.0533586,419,SHELL NEW CROSS ROAD (SOUTHWARK SERVICE STATION),"NEW CROSS ROAD, SE14 5BE",,,,,,,,,,,,,,,,,,
420,593,51.5379061,-0.1169423,420,TEXACO CALEDONIAN ROAD (CO-OP CALEDONIAN),"CALEDONIAN ROAD, N1 0SL",,True,,True,,True,True,,,,,,,,,,,
421,1457,51.5290719,-0.0560808999999999,421,BP CAMBRIDGE HEATH ROAD (MUSEUM SERVICE STATION),"CAMBRIDGE HEATH ROAD, E2 9LH",True,True,,,,True,True,,,,,,True,,,,,
422,603,51.5407105,-0.1023826,422,SHELL UPPER STREET (SHELL UPPER STREET),"UPPER STREET, N1 2TZ",,,,,,,,,,,,,,,,,,
423,1045,51.485713,-0.034595,423,SHELL EVELYN STREET (SHELL DEPTFORD),"EVELYN STREET, SE8 5RJ",,,,,,,,,,,,,,,,,,
424,43,51.461333,-0.0757108,424,BP GROVE VALE (GROVE VALE FILLING STATION),"GROVE VALE, SE22 8EN",,,,,,,,,,,,,,,,,,
425,46,51.4619295,-0.0688730999999999,425,ESSO EAST DULWICH ROAD (MFG DULWICH),"EAST DULWICH ROAD, SE22 9BD",,,,,,,,,,,,,,,,,,
426,12527,51.4752192,-0.041089,426,SAINSBURYS NEW CROSS GATE,"NEW CROSS ROAD, SE14 5UL",True,True,True,True,,True,,,,True,True,True,True,,,,,True
427,1453,51.538542,-0.056581,427,TEXACO MARE STREET (MARE STREET SERVICE STATION),"MARE STREET, E8 3SG",,True,,True,,True,True,True,,True,,,True,,,,,
428,1467,51.5271907,-0.0368961,428,TEXACO GROVE ROAD (GROVE ROAD FILLING STATION),"GROVE ROAD, E3 4PE",True,True,,,,True,True,,,,,,True,,,,,
429,459,51.5463912,-0.1269763,429,SHELL YORK WAY (SHELL CAMDEN TOWN),"YORK WAY, N7 9QE",,,,True,,True,True,,True,True,True,,,,,True,,
430,457,51.5454374,-0.1333988,430,ESSO CAMDEN ROAD (CAMDEN EXPRESS),"CAMDEN ROAD, NW1 9HG",,True,,True,,True,True,True,,,,,,,,,,
431,1188,51.550253,-0.1086741,431,SHELL HOLLOWAY ROAD (SHELL HOLLOWAY),"HOLLOWAY ROAD, N7 8JE",,,,True,,True,True,,,True,,,,,,True,,
432,1046,51.4815152,-0.018508,432,TEXACO CREEK ROAD (PARK DEPTFORD SERVICE STATION),"CREEK ROAD, SE8 3BU",,,,,,,,,,,,,,,,,,
433,8905,51.4948777,-0.013584,433,ASDA DOCKLANDS AUTOMAT,"EAST FERRY ROAD, E14 3BT",True,True,True,True,True,True,True,True,True,True,True,,True,,True,True,,
434,1496,51.5106133,-0.0107673,434,TEXACO COTTON STREET (COTTON STREET SERVICE STATION),"COTTON STREET, E14 0EL",,,,,,,,,,,,,,,,,,
435,18410,51.4879397,0.0165813,435,SAINSBURYS CHARLTON RIVERSIDE,"BUGSBYS WAY, SE10 0QJ",True,True,True,True,,True,True,True,,True,,,,,,,,
436,1028,51.4836696,-0.0006879999999999,436,BP TRAFALGAR ROAD (TRAFALGAR SF CONNECT),"TRAFALGAR ROAD, SE10 9TS",,True,True,True,True,True,True,,,True,,,,,,,,
437,1534,51.5025807,0.0258894,437,SHELL NORTH WOOLWICH ROAD (PARK SILVERTOWN),"NORTH WOOLWICH ROAD, E16 2BB",,,,,,,,,,,,,True,,,,,
438,15846,51.4891847,0.0226714,438,ASDA CHARLTON,"BUGSBYS WAY, SE7 7SR",True,True,True,True,True,,True,True,,,,,True,,,,,
439,996,51.4872837,0.0277081,439,BP WOOLWICH ROAD (MFG HEXAGON),"WOOLWICH ROAD, SE7 7AL",True,True,True,True,True,,True,True,True,,,True,True,,True,,,
440,1520,51.51702,0.02339,440,BP NEWHAM WAY (NEWHAM WAY CONNECT),"NEWHAM WAY, E16 1QX",True,True,,True,,,True,,,,,,,,,,,
441,1494,51.5266315,-0.0097847,441,TESCO BROMLEY BY BOW,"BLACKWALL TUNNEL NORTHERN APPROACH, E3 3DA",,True,True,True,,True,True,True,,,,,True,,True,,,
442,1031,51.4740486,0.0169863,442,ESSO SHOOTERS HILL ROAD (MFG BLACKHEATH),"SHOOTERS HILL ROAD, SE3 7HS",,,,,,,,,,,,,,,,,,
443,1032,51.4755422,0.0280034,443,SHELL SHOOTERS HILL ROAD (SHELL SHOOTERS HILL),"SHOOTERS HILL ROAD, SE3 8UQ",,True,,True,True,True,True,,,,,,True,,,True,,
444,1491,51.5279715,-0.0221082,444,TEXACO BOW ROAD (CO-OP BOW ROAD),"BOW ROAD, E3 2AN",,True,,,,True,True,True,,,,,True,,,,,
445,1516,51.5272331,0.0317711,445,ESSO BARKING ROAD (MFG WHITEFIELDS),"BARKING ROAD, E13 9JY",,,,,,True,True,,,,,,True,,,,,
446,1049,51.4663797,-0.012308,446,TESCO LEWISHAM,"LEWISHAM ROAD, SE13 7PY",True,True,True,True,True,True,,True,,,,True,True,,,,,
447,1854,51.46938,0.02463,447,BP KIDBROOKE PARK ROAD (RSS BLACKHEATH),"KIDBROOKE PARK ROAD, SE3 0DZ",,,,,,,,,,,,,,,,,,
448,1040,51.4650612,-0.0181302,448,ESSO LOAMPIT HILL (LOAMPIT VALE EXPRESS),"LOAMPIT HILL, SE13 7TG",,,,,,,,,,,,,,,,,,
449,1492,51.53457969999999,-0.021605,449,SHELL WICK LANE (SHELL OLD FORD),"WICK LANE, E3 2TB",True,True,,,,True,True,,,True,,True,True,,,,,
450,136,51.4879137,0.0601724999999999,450,UNBRANDED ARTILLERY PLACE (W J KING GARAGES WOOLWICH),"ARTILLERY PLACE, SE18 4AB",,True,,,,True,,,,,,,,,,,,
451,1536,51.514727,0.0579989,451,ASDA BECKTON AUTOMAT,"FROBISHER ROAD, E6 5LX",True,True,True,True,True,True,True,True,,,,,True,,True,,,
452,1538,51.52420069999999,0.0570665,452,TEXACO HIGH STREET SOUTH (EAST HAM SERVICE STATION),"HIGH STREET SOUTH, E6 3RR",,True,,True,,True,True,True,,True,,,True,,,,,
453,1860,51.4609785,-0.0350141,453,ESSO BROCKLEY ROAD (MFG FOXBERRY),"BROCKLEY ROAD, SE4 2SU",,True,,True,,True,True,True,,True,,,True,,,,,
454,1537,51.5215982,0.0692233999999999,454,SAINSBURYS BECKTON,"CLAPS GATE LANE, E6 6JF",True,True,True,True,,True,True,True,,,True,,True,True,,,,
455,1512,51.5466109,0.0292869999999999,455,GULF ROMFORD ROAD (MAYESBROOK MOTORS),"ROMFORD ROAD, E7 8BS",,,,,,,,,,,,,,,,,,
456,1499,51.5509152,0.0053925,456,UNBRANDED LEYTONSTONE ROAD (STATE OIL LEYTONSTONE SERVICE STATION),"LEYTONSTONE ROAD, E15 1LN",True,True,,,,True,,,,,,,,,,,,
457,25251,51.5175272,0.0755511,457,TESCO GALLIONS REACH EXTRA,"ARMADA WAY, E6 7FB",True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,
458,135,51.480858,0.0794034,458,ESSO PLUMSTEAD COMMON ROAD (MFG PLUMSTEAD COMMON),"PLUMSTEAD COMMON ROAD, SE18 2UL",,,,,,,,,,,,,,,,,,
459,1544,51.5461385,0.0486444,459,SHELL HIGH STREET NORTH (PARK HIGH STREET NORTH SERVICE STATION),"HIGH STREET NORTH, E12 6TL",True,True,True,True,,True,True,,,,,,True,,,,,
460,17542,51.506424,0.104741,460,MORRISONS THAMESMEAD,"JOYCE DAWSON WAY, SE28 8RA",True,True,True,,,True,,,,,,,,,,,,
