,name,station_id,station_location,lat,lng
436,BP TRAFALGAR ROAD (TRAFALGAR SF CONNECT),1028,"TRAFALGAR ROAD, SE10 9TS",51.4836696,-0.0006879999999999999
437,SHELL NORTH WOOLWICH ROAD (PARK SILVERTOWN),1534,"NORTH WOOLWICH ROAD, E16 2BB",51.5025807,0.0258894
438,ASDA CHARLTON,15846,"BUGSBYS WAY, SE7 7SR",51.4891847,0.0226714
439,BP WOOLWICH ROAD (MFG HEXAGON),996,"WOOLWICH ROAD, SE7 7AL",51.4872837,0.0277081
440,BP NEWHAM WAY (NEWHAM WAY CONNECT),1520,"NEWHAM WAY, E16 1QX",51.51702,0.02339
441,TESCO BROMLEY BY BOW,1494,"BLACKWALL TUNNEL NORTHERN APPROACH, E3 3DA",51.5266315,-0.0097847
442,ESSO SHOOTERS HILL ROAD (MFG BLACKHEATH),1031,"SHOOTERS HILL ROAD, SE3 7HS",51.4740486,0.0169863
443,SHELL SHOOTERS HILL ROAD (SHELL SHOOTERS HILL),1032,"SHOOTERS HILL ROAD, SE3 8UQ",51.4755422,0.0280034
444,TEXACO BOW ROAD (CO-OP BOW ROAD),1491,"BOW ROAD, E3 2AN",51.5279715,-0.0221082
445,ESSO BARKING ROAD (MFG WHITEFIELDS),1516,"BARKING ROAD, E13 9JY",51.5272331,0.0317711
446,TESCO LEWISHAM,1049,"LEWISHAM ROAD, SE13 7PY",51.4663797,-0.012308
447,BP KIDBROOKE PARK ROAD (RSS BLACKHEATH),1854,"KIDBROOKE PARK ROAD, SE3 0DZ",51.46938,0.02463
448,ESSO LOAMPIT HILL (LOAMPIT VALE EXPRESS),1040,"LOAMPIT HILL, SE13 7TG",51.4650612,-0.0181302
449,SHELL WICK LANE (SHELL OLD FORD),1492,"WICK LANE, E3 2TB",51.53457969999999,-0.021605
450,UNBRANDED ARTILLERY PLACE (W J KING GARAGES WOOLWICH),136,"ARTILLERY PLACE, SE18 4AB",51.4879137,0.06017249999999999
451,ASDA BECKTON AUTOMAT,1536,"FROBISHER ROAD, E6 5LX",51.514727,0.0579989
452,TEXACO HIGH STREET SOUTH (EAST HAM SERVICE STATION),1538,"HIGH STREET SOUTH, E6 3RR",51.52420069999999,0.0570665
453,ESSO BROCKLEY ROAD (MFG FOXBERRY),1860,"BROCKLEY ROAD, SE4 2SU",51.4609785,-0.0350141
454,SAINSBURYS BECKTON,1537,"CLAPS GATE LANE, E6 6JF",51.5215982,0.06922339999999999
455,GULF ROMFORD ROAD (MAYESBROOK MOTORS),1512,"ROMFORD ROAD, E7 8BS",51.5466109,0.02928699999999999
456,UNBRANDED LEYTONSTONE ROAD (STATE OIL LEYTONSTONE SERVICE STATION),1499,"LEYTONSTONE ROAD, E15 1LN",51.5509152,0.0053925
457,TESCO GALLIONS REACH EXTRA,25251,"ARMADA WAY, E6 7FB",51.5175272,0.0755511
458,ESSO PLUMSTEAD COMMON ROAD (MFG PLUMSTEAD COMMON),135,"PLUMSTEAD COMMON ROAD, SE18 2UL",51.480858,0.0794034
459,SHELL HIGH STREET NORTH (PARK HIGH STREET NORTH SERVICE STATION),1544,"HIGH STREET NORTH, E12 6TL",51.5461385,0.0486444
460,MORRISONS THAMESMEAD,17542,"JOYCE DAWSON WAY, SE28 8RA",51.506424,0.104741
461,TEXACO PLUMSTEAD HIGH STREET (LAKEDALE SERVICE STATION),999,"PLUMSTEAD HIGH STREET, SE18 1JH",51.4866988,0.09512649999999999
462,JET BOSTALL HILL (THAMESMEAD GARAGE),1000,"BOSTALL HILL, SE2 0RB",51.48522579999999,0.1047204
463,BP HARROW MANOR WAY (MFG THAMESMEAD),1003,"HARROW MANOR WAY, SE2 9SA",51.4929289,0.1215201
464,BP BARKING (RSS RIPPLE),1553,"ALFREDS WAY, IG11 0AT",51.52926,0.08603999999999999
465,SHELL RIPPLE ROAD (SHELL RIPPLE ROAD),1552,"RIPPLE ROAD, IG11 9PG",51.5329765,0.107323
466,ESSO BARKING (BARKING EXPRESS),1551,"RIPPLE ROAD, IG11 9PG",51.53332899999999,0.105893
467,TEXACO BARKING (BARKING SERVICE STATION),1564,"RIPPLE ROAD, IG11 0TT",51.5313265,0.1238995
468,TESCO BARKING,1547,"HIGHBRIDGE ROAD, IG11 7BS",51.536351,0.070907
469,ASDA DAGENHAM,1563,"MERRIELANDS CRESCENT, RM9 6SJ",51.5301114,0.1427795
470,SHELL LONDON ROAD (SHELL BARKING),1548,"LONDON ROAD, IG11 8BU",51.537647,0.071508
471,SHELL NEW ROAD (PARK FORD SERVICE STATION),1554,"NEW ROAD, RM10 9NE",-25.9793205,28.1208746
472,ESSO ILFORD LANE (MFG LOXFORD),314,"ILFORD LANE, IG1 2PG",51.5445673,0.0779711
473,ESSO RAINHAM (MFG BEAM),1555,"NEW ROAD, RM13 8DP",51.52612999999999,0.167225
474,SHELL ILFORD LANE (ILFORD LANE SERVICE STATION),312,"ILFORD LANE, IG1 2LW",51.5512263,0.0741047
475,ESSO DAGENHAM (MFG RAINHAM ROAD),1570,"RAINHAM ROAD SOUTH, RM10 8YT",51.5391875,0.1659319
476,SHELL RAINHAM ROAD SOUTH (PARK CORONET SERVICE STATION),1569,"RAINHAM ROAD SOUTH, RM10 8UX",51.54077969999999,0.1651417
477,TESCO RAINHAM ESSEX EXTRA,1560,"BRIDGE ROAD, RM13 9YZ",51.5200061,0.1907802
478,ESSO GREEN LANE (ILFORD EXPRESS),316,"GREEN LANE, IG1 1XR",51.5600533,0.09348909999999999
479,SHELL ROMFORD ROAD (PARK MANOR SERVICE STATION),311,"ROMFORD ROAD, E12 5JT",51.5541484,0.0568577
480,ESSO PURFLEET ROAD (MFG AVELEY SPAR),10672,"PURFLEET ROAD, RM15 4DJ",51.4994147,0.2514182
481,M25 THURROCK MFG MOTORWAY SERVICE AREA,3055,"M25 J30, RM16 3BG",51.4910965,0.2714377
482,TESCO LAKESIDE EXTRA,9163,"CYGNET VIEW, RM20 1TX",51.4874769,0.2741193
483,COSTCO WEST THURROCK (COSTCO THURROCK AUTOMAT),26217,"WEST THURROCK WAY, RM20 3WY",51.4830492,0.2820632
484,BP DAGENHAM (RAINHAM ROAD SERVICE STATION),1576,"RAINHAM ROAD SOUTH, RM10 7UU",51.54977,0.16249
485,ESSO HORNCHURCH (MFG HORNCHURCH),1578,"UPPER RAINHAM ROAD, RM12 4BZ",51.5569606,0.1885735
486,TEXACO OXLOW LANE (PARK OXLOW LANE SERVICE STATION),1575,"OXLOW LANE, RM10 7YX",51.5508822,0.1556841
487,SAINSBURYS CHAFFORD HUNDRED,9164,"BURGHLEY ROAD, RM16 6YJ",51.4910791,0.2937569
488,SHELL CORBETS TEY ROAD (PARK TEY SERVICE STATION),1580,"CORBETS TEY ROAD, RM14 2AP",51.55274499999999,0.247111
489,SHELL ST MARYS LANE (SHELL UPMINSTER),1579,"ST MARYS LANE, RM14 3BS",51.5560134,0.2511523
490,BP HORNCHURCH ROAD (HARROW SERVICE STATION),265,"HORNCHURCH ROAD, RM11 1DP",51.5650342,0.2037489
491,ESSO NORTH ROAD (SOUTH OCKENDON EXPRESS),3054,"NORTH ROAD, RM15 6QA",51.5245097,0.2976917
492,TESCO ROMFORD EXTRA,1572,"HORNCHURCH ROAD, RM11 1PY",51.5657399,0.1918852
493,BP ROMFORD (MFG COOPERS ARMS),473,"RUSH GREEN ROAD, RM7 0QA",51.56578,0.17674
494,SHELL WOOD LANE (SHELL DAGENHAM),272,"WOOD LANE, RM10 7RP",51.560415,0.1483637
495,TEXACO HORNCHURCH (CO-OP HORNCHURCH),269,"BILLET LANE, RM11 1XA",51.5677348,0.2196665
496,TEXACO WHALEBONE LANE SOUTH (TRIPTONS SERVICE STATION),274,"WHALEBONE LANE SOUTH, RM8 1AJ",51.5635978,0.1462535
497,SHELL PINNER (SHELL PINNER),606,"PINNER GREEN, HA5 2AF",51.5978803,-0.3938609
498,ESSO JOEL STREET (NORTHWOOD EXPRESS),1644,"JOEL STREET, HA5 2PA",51.5991928,-0.4094801
499,ESSO EASTCOTE HIGH ROAD (MFG PINNER),1643,"EASTCOTE HIGH ROAD, HA5 2ET",51.5844665,-0.4077365
500,BP BURY STREET (BURY STREET SF CONNECT),1662,"BURY STREET, HA4 7TW",51.5879813,-0.4365482
501,ESSO STATION ROAD (MFG TEN PIN),1658,"STATION ROAD, HA2 6AE",51.5873004,-0.3601221
502,ESSO PRESTWICK ROAD (SOUTH OXHEY EXPRESS),1809,"PRESTWICK ROAD, WD19 6EG",51.6278312,-0.3866221
503,ESSO SANDY LANE (SANDY LODGE SERVICE STATION),1808,"SANDY LANE, HA6 2HU",51.631707,-0.415624
504,GULF RUISLIP (ICKENHAM SERVICE STATION),1640,"ICKENHAM ROAD, HA4 7DH",51.5712,-0.435057
505,SHELL PINNER ROAD (MFG HARROW),1655,"PINNER ROAD, HA1 4EU",51.5810317,-0.348048
506,ESSO HIGH STREET (MFG HIGH WEALD),1650,"HIGH STREET, HA3 5EA",51.599593,-0.337676
507,BP VICTORIA ROAD (MFG VICTORIA ROAD SPAR),633,"VICTORIA ROAD, HA4 0SA",51.5594208,-0.3974546
508,ESSO ALEXANDRA AVENUE (HARROW EXPRESS),584,"ALEXANDRA AVENUE, HA2 9DL",51.5645675,-0.3664444
509,ESSO RUISLIP (MFG EASTCOTE),630,"FIELD END ROAD, HA4 0QP",51.5604951,-0.3807731
510,BP HARROW (BESSBOROUGH SF CONNECT),1881,"BESSBOROUGH ROAD, HA1 3BS",51.5790863,-0.3418341
511,SHELL UXBRIDGE (SHELL ICKENHAM),1639,"HIGH ROAD, UB10 8LF",51.5667927,-0.4422457
512,SHELL NORTHOLT ROAD (SHELL WAITROSE SOUTH HARROW),17600,"NORTHOLT ROAD, HA2 0EG",51.5672933,-0.3504361
513,ESSO LONG LANE (MFG SWAKELEYS),1638,"LONG LANE, UB10 8TB",51.5643757,-0.4438024
514,BP WATFORD (HKS COLNE),1798,"WIGGENHALL ROAD, WD18 0FS",51.647715,-0.3943381
515,ESSO HIGH ROAD (BUSHEY HEATH EXPRESS),1804,"HIGH ROAD, WD23 1EL",51.6329803,-0.3400852
516,BP PETTS HILL (NORTHOLT PARK SF CONNECT),585,"PETTS HILL, UB5 4NP",51.55618,-0.36124
517,ESSO BELMONT CIRCLE (BELMONT SERVICE STATION),1884,"BELMONT CIRCLE, HA3 8SF",51.601146,-0.317364
518,TESCO WATFORD EXTRA,1799,"HIGH STREET, WD17 2BD",51.6517448,-0.3876114
519,SHELL WATFORD ROAD (SHELL CROXLEY GREEN),1666,"WATFORD ROAD, WD3 3ED",51.6500255,-0.43571
520,UNBRANDED GREENFORD (GREENFORD SERVICE STATION),1353,"GREENFORD ROAD, UB6 0EJ",51.5517492,-0.339496
521,UNBRANDED RICKMANSWORTH (RICKMANSWORTH SERVICE STATION),4697,"VICTORIA CLOSE, WD3 4EQ",51.6412078,-0.4739297
522,JET HARROW (KENTON PARK SERVICE STATION),111,"KENTON ROAD, HA3 9DP",51.5874233,-0.301801
523,ESSO RICKMANSWORTH (MFG RICKMANSWORTH SPAR),1681,"UXBRIDGE ROAD, WD3 7BG",51.6367872,-0.4827987
524,SHELL WATFORD ROAD (PARK HARROW SERVICE STATION),1340,"WATFORD ROAD, HA0 3HF",51.560829,-0.3194164
525,SHELL DENHAM (SHELL BUDGENS DENHAM),1683,"NORTH ORBITAL ROAD, UB9 5EY",51.5811862,-0.5003424
526,BP RICKMANSWORTH (MILL END SF CONNECT),1682,"UXBRIDGE ROAD, WD3 8DS",51.634331,-0.489086
527,ESSO STANMORE (STANMORE EXPRESS),106,"HONEYPOT LANE, HA7 1JN",51.596054,-0.294034
528,ESSO ST ALBANS ROAD (RSS WATFORD),1674,"ST ALBANS ROAD, WD24 4AE",51.6676851,-0.3977022
529,ESSO BOREHAMWOOD (ELSTREE HILL SERVICE STATION),116,"ELSTREE HILL SOUTH, WD6 3BL",51.6375107,-0.3042192
530,ESSO EDGWARE (EDGWARE EXPRESS),115,"STONEGROVE, HA8 8AF",51.62169000000001,-0.292065
531,MORRISONS QUEENSBURY,108,"CUMBERLAND ROAD, NW9 6RN",51.593319,-0.285771
532,ESSO OXFORD ROAD (MFG NEW DENHAM),288,"OXFORD ROAD, UB9 4DN",51.55441649999999,-0.4889013
533,ESSO EAST LANE (MFG WEMBLEY),1341,"EAST LANE, HA9 7PU",51.562615,-0.301297
534,ESSO OXFORD ROAD (WILLOWBANK SERVICE STATION),287,"OXFORD ROAD, UB9 4DA",51.55384,-0.489063
535,ESSO OXFORD ROAD (DENHAM SERVICE STATION),1686,"OXFORD ROAD, UB9 4DF",51.55384,-0.489063
536,BP DENHAM (FLYING RED HORSE SF CONNECT),1687,"OXFORD ROAD, UB9 4DG",51.5682652,-0.5047423
537,SHELL KENTON ROAD (MFG KENTON ROAD),110,"KENTON ROAD, HA3 9RY",51.58521200000001,-0.2846402
538,SHELL EDGWARE ROAD (SHELL PINE),101,"EDGWARE ROAD, NW9 0HS",51.596506,-0.2628590000000001
539,ASDA COLINDALE AUTOMAT,26054,"CAPITOL WAY, NW9 0EW",51.5935892,-0.2638335
540,UNBRANDED EDGWARE (DEANSBROOK GARAGE),104,"HALE LANE, HA8 9RZ",51.617162,-0.2609351
541,MURCO LONDON (WOODCHURCH SERVICE STATION),1728,"CHURCH LANE, NW9 8SL",51.5738982,-0.2618926
542,SHELL BARNET WAY (SHELL MILL HILL),120,"BARNET WAY, NW7 3ET",51.62220800000001,-0.2551483
543,BP PENTAVIA RETAIL PARK (WATFORD WAY SF CONNECT),122,"PENTAVIA RETAIL PARK, NW7 2ET",51.605526,-0.24035
544,SAINSBURYS HENDON,100,"HYDE ESTATE ROAD, NW9 6JX",51.583183,-0.2442964
545,ASDA WEMBLEY AUTOMAT,26018,"FORTY LANE, HA9 9EX",51.5647945,-0.2755593
546,M1 LONDON GATEWAY WELCOME BREAK MOTORWAY SERVICE AREA,1688,"M1 J3, NW7 3HB",52.083231,-0.7491774999999999
547,ESSO WATFORD WAY (OBSERVATORY SERVICE STATION),121,"WATFORD WAY, NW7 2PT",51.6155622,-0.2421171999999999
548,SHELL EMPIRE WAY (MFG WEMBLEY PARK),1345,"EMPIRE WAY, HA9 0RJ",51.5617212,-0.2821757
549,TEXACO THE BROADWAY (PARK WELSH HARP SERVICE STATION),99,"THE BROADWAY, NW9 7DN",51.5800485,-0.242893
550,BP BLACKBIRD HILL (BLACKBIRD HILL SF CONNECT),1727,"BLACKBIRD HILL, NW9 8SD",51.5649234,-0.2642196
551,ESSO WATFORD WAY (RSS HENDON WAY),1751,"WATFORD WAY, NW4 3AQ",51.5846566,-0.2298998
552,BP FINCHLEY LANE (FINCHLEY LANE SF CONNECT),1752,"FINCHLEY LANE, NW4 1DL",51.589346,-0.2203149
553,SHELL NORTH CIRCULAR ROAD (SHELL NEASDEN),1350,"NORTH CIRCULAR ROAD, NW10 0SH",51.557889,-0.253951
554,SHELL BARNET BYPASS (SHELL STIRLING CORNER),1794,"BARNET BYPASS, EN5 3JG",51.6432295,-0.253687
555,TESCO WEMBLEY EXTRA,1349,"GREAT CENTRAL WAY, NW10 0TL",51.5540113,-0.2552202
556,MORRISONS BOREHAMWOOD,26084,"STIRLING WAY, WD6 2BT",51.645352,-0.255404
557,ASDA ELSTREE ALLUM LANE PFS,1815,"ALLUM LANE, WD6 3LS",51.652845,-0.281593
558,ESSO EDGWARE ROAD (MFG VICTORIA),1689,"EDGWARE ROAD, NW2 6LH",51.56630029999999,-0.226535
559,TESCO BRENT CROSS HENDON WAY,1735,"TILLING ROAD, NW2 1LZ",51.5741621,-0.2146762
560,SHELL EDGWARE ROAD (HKS STAPLES CORNER),1690,"EDGWARE ROAD, NW2 6LD",51.565697,-0.225631
561,TEXACO NEASDEN LANE (NEASDEN LANE SERVICE STATION),1696,"NEASDEN LANE, NW10 2UE",51.53220049999999,-0.2386136
562,BP DOLLIS ROAD (KELLYS CORNER SF CONNECT),1753,"DOLLIS ROAD, NW7 1JX",51.6048181,-0.2064821
563,ESSO DUDDEN HILL LANE (DUDDEN HILL SERVICE STATION),1697,"DUDDEN HILL LANE, NW10 1DE",51.5535995,-0.2440234
564,TESCO BOREHAMWOOD EXTRA,1813,"SHENLEY ROAD, WD6 1JG",51.6572757,-0.2713496
565,ESSO EDGWARE ROAD (MFG CRICKLEWOOD),1691,"EDGWARE ROAD, NW2 6ND",51.56389009999999,-0.2227895
566,ESSO FINCHLEY ROAD (RSS GOLDERS GREEN),1744,"FINCHLEY ROAD, NW11 6AH",51.5887337,-0.1994857
567,BP NORTH CIRCULAR ROAD (BYRON SF CONNECT),1747,"NORTH CIRCULAR ROAD, N12 0AP",51.6008685,-0.1750689
568,TESCO COLNEY HATCH EXTRA,1754,"NORTH CIRCULAR ROAD, N12 0SH",51.6071902,-0.1547098
569,ESSO HIGH ROAD (MFG WHETSTONE),614,"HIGH ROAD, N20 0LH",51.6280977,-0.174247
570,ESSO ARCHWAY ROAD (MFG WELLINGTON),706,"ARCHWAY ROAD, N6 4HX",51.5811285,-0.1556344
571,SHELL COLNEY HATCH LANE (SHELL MUSWELL HILL),712,"COLNEY HATCH LANE, N10 1QB",51.59526469999999,-0.1453271
572,BP RUSSELL LANE (BARNET SERVICE STATION),616,"RUSSELL LANE, N20 0BB",51.629465,-0.158883
573,BP WATERFALL ROAD SOUTH (WATERFALL SF CONNECT),1761,"WATERFALL ROAD SOUTH, N11 1NH",51.6196675,-0.1463267
574,BP PINKHAM WAY (PINKHAM WAY SF CONNECT),1755,"PINKHAM WAY, N11 2UU",51.6106483,-0.1365961
575,GULF NORTH ROAD (JOHN NICHOL CARS),1739,"NORTH ROAD, N6 4BE",51.5727917,-0.1499695
576,BP GREAT NORTH ROAD (ODEON SF CONNECT),561,"GREAT NORTH ROAD, EN5 1EQ",37.7749295,-122.4194155
577,SHELL PARK ROAD (SHELL HORNSEY PARK ROAD),711,"PARK ROAD, N8 8JN",51.5826467,-0.1282196
578,UNBRANDED BOUNDS GREEN ROAD (BOUNDS GREEN SERVICE STATION),1756,"BOUNDS GREEN ROAD, N11 2QH",51.6057044,-0.1221075
579,ESSO EAST BARNET ROAD (NEW BARNET EXPRESS),559,"EAST BARNET ROAD, EN4 8QX",51.6462598,-0.1670343
580,BP HORNSEY RISE (MFG HORNSEY RISE SPAR),1470,"HORNSEY RISE, N19 3SH",51.57361,-0.12729
581,TEXACO TOTTENHAM LANE (CO-OP CROUCH END),1476,"TOTTENHAM LANE, N8 8SE",51.5823616,-0.1198877
582,BP HAVERSTOCK HILL (BELSIZE PARK SERVICE STATION),489,"HAVERSTOCK HILL, NW3 4QE",51.5515233,-0.1667771
583,SHELL EAST BARNET ROAD (MFG NEW BARNET),560,"EAST BARNET ROAD, EN4 8RN",51.6494542,-0.1702466
584,ESSO WOOD STREET (MFG WOOD STREET),1793,"WOOD STREET, EN5 4BX",51.6528184,-0.2095227
585,BP CHASE SIDE (MFG SOUTHGATE),1764,"CHASE SIDE, N14 5BU",51.63375,-0.13307
586,SHELL GREEN LANES (SHELL PALMERS GREEN),498,"GREEN LANES, N13 5UN",51.614563,-0.109381
587,ESSO LORDSHIP LANE (MFG LORDSHIP LANE),1482,"LORDSHIP LANE, N22 5LE",51.5994568,-0.1001446
588,TEXACO WHITE HART LANE (WHITE HART LANE SERVICE STATION),482,"WHITE HART LANE, N17 7RP",51.6052468,-0.09539109999999999
589,ASDA TOTTENHAM WHITE HART LANE PFS,481,"WHITE HART LANE, N17 7LY",51.606554,-0.091169
590,PACE NORTH CIRCULAR ROAD (FOREST PALMERS GREEN SERVICE STATION),8372,"NORTH CIRCULAR ROAD, N13 6BJ",51.61222,-0.1077802
591,SHELL THE ROUNDWAY (MFG TOTTENHAM),483,"THE ROUNDWAY, N17 7AB",51.59928799999999,-0.07679799999999999
592,UNBRANDED NORTH CIRCULAR ROAD (PALMERS GREEN SERVICE STATION),499,"NORTH CIRCULAR ROAD, N13 5JF",51.6149533,-0.1010426
593,SAINSBURYS HARRINGAY,1481,"WILLIAMSON ROAD, N4 1UJ",51.5772644,-0.0955495
594,BP FORE STREET (EDMONTON SERVICE STATION),488,"FORE STREET, N18 2SX",51.6102602,-0.06617039999999999
595,UNBRANDED STAPLETON HALL ROAD (STAPLETON SERVICE STATION),1475,"STAPLETON HALL ROAD, N4 3QF",51.57303779999999,-0.1127873
596,SHELL WILLOUGHBY LANE (MFG NORTHUMBERLAND PARK),486,"WILLOUGHBY LANE, N17 0QU",51.603013,-0.055018
597,TEXACO HIGH ROAD (STAMFORD HILL SERVICE STATION),1440,"HIGH ROAD, N15 6LS",51.575867,-0.0719588
598,ESSO GREEN LANES (MFG HIGHFIELDS),502,"GREEN LANES, N21 3RL",51.6296238,-0.0972281
599,JET CHURCH STREET (GRAND PRIX SERVICE STATION),505,"CHURCH STREET, N9 9HL",51.628711,-0.07491249999999999
600,ESSO GREEN LANES (WINCHMORE HILL EXPRESS),503,"GREEN LANES, N21 2SA",51.6332057,-0.09382639999999999
601,TESCO LEA VALLEY EXTRA,17903,"GLOVER DRIVE, N18 3HF",51.6095403,-0.0466469
602,TEXACO SEVEN SISTERS ROAD (FINSBURY PARK SERVICE STATION),1468,"SEVEN SISTERS ROAD, N4 2AP",51.5655314,-0.1027242
603,ESSO STAMFORD HILL (MFG STAMFORD HILL),1438,"STAMFORD HILL, N16 5SR",51.5662818,-0.0733728
604,TEXACO MONTAGU ROAD (MONTAGU ROAD SERVICE STATION),479,"MONTAGU ROAD, N9 0EU",51.6214272,-0.049476
605,JET BLACKHORSE LANE (MFG HIGHAMS LODGE),444,"BLACKHORSE LANE, E17 6AA",51.590894,-0.03986489999999999
606,JET HERTFORD ROAD (HERTFORD ROAD GARAGE),1787,"HERTFORD ROAD, N9 7HL",51.6287435,-0.0559586
607,ESSO HORNSEY ROAD (MFG HORNSEY ROAD),1469,"HORNSEY ROAD, N7 6RA",51.5616537,-0.1167954
608,SHELL UPPER CLAPTON ROAD (SHELL CLAPTON),1443,"UPPER CLAPTON ROAD, E5 9JZ",51.564244,-0.059092
609,BP NORTH CIRCULAR ROAD (RSS WALTHAMSTOW),1195,"NORTH CIRCULAR ROAD, E4 8GP",51.6077,-0.03018
610,TEXACO HALL LANE (NORTH WEALD SERVICE STATION),1196,"HALL LANE, E4 8GP",51.6105404,-0.0302735
611,BP HERTFORD ROAD (J1 SERVICE STATION),1786,"HERTFORD ROAD, N9 7ET",51.6351376,-0.0527948
612,BP FOREST ROAD (RAINBOW SERVICE STATION),447,"FOREST ROAD, E17 6JG",51.58945500000001,-0.027751
613,UNBRANDED LONDON ROAD (ENFIELD BUSH HILL SERVICE STATION),1773,"LONDON ROAD, EN2 6EU",51.6457033,-0.08125919999999999
614,BP STOKE NEWINGTON ROAD (MFG AMBASSADOR),1190,"STOKE NEWINGTON ROAD, N16 7XA",51.555445,-0.074201
615,ESSO GREAT CAMBRIDGE ROAD (MFG BUSH HILL),1774,"GREAT CAMBRIDGE ROAD, EN1 1JD",51.6422306,-0.061456
616,TEXACO MARKHOUSE ROAD (CO-OP WALTHAMSTOW),442,"MARKHOUSE ROAD, E17 8BQ",51.5758953,-0.03001889999999999
617,MORRISONS CHINGFORD,13195,"SALISBURY HALL GARDENS, E4 8SA",51.60707499999999,-0.019924
618,SAINSBURYS LOW HALL,1636,"WALTHAMSTOW AVENUE, E4 8ST",51.60334270000001,-0.0177181
619,ESSO BRAMLEY ROAD (OAKWOOD EXPRESS),1790,"BRAMLEY ROAD, N14 4XA",51.6480712,-0.1301447
620,GULF CHINGFORD MOUNT ROAD (CHINGFORD SERVICE STATION),1634,"CHINGFORD MOUNT ROAD, E4 8LU",51.6107425,-0.0181091
621,GULF ENFIELD (BOUNDARY SERVICE STATION),1785,"HIGH STREET, EN3 4EJ",51.6405967,-0.04722130000000001
622,GULF WOODFORD NEW ROAD (WOODFORD SERVICE STATION),281,"WOODFORD NEW ROAD, E18 2QD",51.6000783,0.0136548
623,GULF WOODFORD NEW ROAD (OAKHILL SERVICE STATION),282,"WOODFORD NEW ROAD, E18 2QD",51.6003367,0.0133449
624,SHELL LARKSHALL ROAD (SHELL LARKSHALL ROAD),1633,"LARKSHALL ROAD, E4 9HH",51.608998,-0.001241
625,TEXACO FOREST ROAD (CO-OP FOREST ROAD WALTHAMSTOW),450,"FOREST ROAD, E17 4JD",51.5915419,-0.007044499999999999
626,ESSO HATCH LANE (MFG CHINGFORD),1632,"HATCH LANE, E4 6LP",51.6186113,0.007110900000000001
627,ESSO LEA BRIDGE ROAD (LEYTON EXPRESS),434,"LEA BRIDGE ROAD, E17 9DZ",51.578683,-0.006849999999999999
628,ESSO HOE STREET (WALTHAMSTOW EXPRESS),445,"HOE STREET, E17 9AA",51.578318,-0.0177804
629,JET WOODFORD GREEN (CLARKS GARAGE LTD),278,"CHIGWELL ROAD, IG8 8PN",51.5990853,0.0401481
630,BP WOODFORD GREEN (SNAKES LANE SERVICE STATION),1631,"SNAKES LANE EAST, IG8 7JD",51.6069727,0.041755
631,SHELL WOODFORD GREEN (SHELL WOODFORD),285,"SOUTHEND ROAD, IG8 8QH",51.59257700000001,0.0429053
632,ESSO WOODFORD GREEN (MFG WOODFORD BRIDGE),279,"CHIGWELL ROAD, IG8 8PE",51.601912,0.045302
633,JET HOLLYBUSH HILL (GREENMAN SERVICE STATION),1850,"HOLLYBUSH HILL, E11 1PP",51.573257,0.0167768
634,BP HIGH ROAD (MFG LEYTON),435,"HIGH ROAD, E10 6JP",51.5706283,-0.0079946
635,SHELL BUCKHURST HILL (SHELL BUCKHURST HILL),1622,"HIGH ROAD, IG9 5HP",51.624568,0.0309303
636,JET LEYTON HIGH ROAD (MFG LEYCO),1505,"LEYTON HIGH ROAD, E10 6QA",51.5649828,-0.0105817
637,SHELL SEWARDSTONE ROAD (SHELL CHING),1197,"SEWARDSTONE ROAD, E4 7PU",51.6359597,-0.0134326
638,ESSO LEA BRIDGE ROAD (RSS ORIENT),437,"LEA BRIDGE ROAD, E10 7PN",51.568091,-0.0318709
639,ESSO EASTERN AVENUE (MFG REDBRIDGE),1600,"EASTERN AVENUE, IG4 5AH",51.5758202,0.04677829999999999
640,ESSO BUCKHURST HILL (RSS EPPING),1624,"EPPING NEW ROAD, IG9 5UA",51.63423390000001,0.0317852
641,JET HIGH ROAD LEYTONSTONE (LEYTONSTONE SERVICES),1500,"HIGH ROAD LEYTONSTONE, E11 4PG",51.55999,0.007389600000000001
642,UNBRANDED ILFORD (BEEHIVE FILLING STATION),1598,"BEEHIVE LANE, IG4 5EE",51.5806693,0.05884669999999999
643,ESSO ALDERSBROOK ROAD (ALDERSBROOK SERVICE STATION),1510,"ALDERSBROOK ROAD, E12 5HH",51.5624563,0.0337288
644,ASDA LEYTON AUTOMAT,25188,"MARSHALL ROAD, E10 5NH",51.5551409,-0.0114433
645,SHELL CHIGWELL (SHELL CHIGWELL),1607,"MANOR ROAD, IG7 5PP",51.610713,0.081442
646,BP MOLLISON AVENUE (HIGHWAY SF CONNECT),1784,"MOLLISON AVENUE, EN3 7NJ",51.6482748,-0.0294882
647,TESCO BARKINGSIDE,15786,"CRANBROOK ROAD, IG6 1HY",51.5860767,0.08003819999999999
648,JET NEW NORTH ROAD (NEW NORTH ROAD SERVICE STATION),1605,"NEW NORTH ROAD, IG6 3AD",51.604487,0.09553009999999999
649,BP EASTERN AVENUE (GREENGATE SF CONNECT),1619,"EASTERN AVENUE, IG2 7RH",51.5741148,0.08520169999999999
650,BP EASTERN AVENUE (NEWBURY CENTRE SERVICE STATION),1618,"EASTERN AVENUE, IG2 7HU",51.5741148,0.08520169999999999
651,ESSO COLLIER ROW ROAD (MFG COLLIER ROW),1613,"COLLIER ROW ROAD, RM5 2BD",51.598104,0.155332
